id,is_iceberg
5941774d,0.02099583111703396
4023181e,0.9749085903167725
b20200e4,0.05017503350973129
e7f018bb,0.998325526714325
4371c8c3,0.9996943473815918
a8d9b1fd,0.3596542775630951
29e7727e,0.03225954622030258
92a51ffb,0.9988586902618408
c769ac97,2.027596565312706e-05
aee0547d,1.1885474577866262e-06
565b28ac,5.151945536852054e-10
e04e9775,0.9432700276374817
8e8161d1,7.868578541092575e-05
4cf4d256,0.6172671914100647
139e5324,0.753364622592926
f156976f,0.010036362335085869
68a117cc,0.005535660777240992
d9aa7a56,0.035503171384334564
9005b143,0.7173116207122803
5f6d3988,0.9974384307861328
9ad70954,0.6946292519569397
b9087b9e,0.0902530699968338
a39a1427,0.6694758534431458
82fbe8ed,0.0825662761926651
1fae4879,1.3822268662977422e-08
6dd8f13d,0.006124229170382023
bbad5958,0.02328311651945114
54527583,0.09455838799476624
be8fa29c,0.12208899855613708
81a3328f,0.9979342222213745
1a3c0ab3,0.0034648620057851076
4deeeb8b,0.4226173460483551
ac6d5632,0.6263445019721985
472dadb5,0.9832980632781982
96093f95,0.772282600402832
f5b4e3df,0.9430382251739502
e01a3c92,0.02244134247303009
001680af,0.9073334336280823
8e639f33,0.09992239624261856
a2c16612,0.9816391468048096
a6d76474,1.0123858373844996e-05
19c47684,0.7232618927955627
015827b6,0.9853771328926086
7df7f7ce,0.44344115257263184
0bbf1a3f,0.8799952864646912
636cfbb7,0.9537079334259033
7370030a,0.9953327775001526
43aa97ad,0.3833180069923401
ba2b5e63,0.9982159733772278
dfdd335b,0.8201987147331238
e79b13dc,0.12636065483093262
dc32b195,0.8586863279342651
6d868590,0.9832344055175781
75fa59aa,0.1660805642604828
ffe50836,0.9589264392852783
a7bfd784,0.9779241681098938
b3d569e3,0.002334695076569915
6c538c5b,0.006840897258371115
5c7c15f4,0.016728859394788742
0b745139,0.3801174461841583
fd14608e,0.8749781250953674
f0bc8305,0.8656525611877441
a10ccb28,0.998247504234314
543304c7,0.7551546692848206
6c3a4078,3.258744811773795e-07
9b73cc75,0.7798411250114441
5c6c71b1,0.002272950252518058
09ee9186,0.9175277948379517
207c35cf,0.9692329168319702
153c813e,0.11363639682531357
5605d58b,0.1887747347354889
642ca396,5.892903936910443e-05
d32d72c0,0.9931608438491821
16646a17,0.9483329653739929
384074af,0.8644539713859558
69bf1e8c,0.9558458924293518
9e90a054,0.7854013442993164
89dbe7f7,0.9984254837036133
dbd27d22,0.30511078238487244
a2ea1561,0.9596970081329346
d63402af,0.9751458168029785
1ac8bb92,0.9986751675605774
8beffca5,0.8777563571929932
46741f3e,0.0013780397130176425
e5ee6aa7,0.9667949080467224
5ecd892b,0.6744520664215088
69892166,0.03066527470946312
2f725a81,0.013225865550339222
810abfe4,0.0018257639603689313
e6f973e6,0.8689131140708923
c60a5c46,0.0575508214533329
c42b9e08,0.511898398399353
c3f00c23,0.48269957304000854
5307fdb8,0.9826646447181702
3e4f005e,0.0006610151031054556
4a4cc2e0,0.8897926211357117
9bdd88d1,3.62527941888402e-07
0d832bed,0.006259236950427294
14a134fa,0.4015076458454132
78a41676,0.0006595681188628078
0bd4658e,0.41339415311813354
4a311bb0,0.8951064944267273
f939c817,0.46421846747398376
956adc4d,0.999600350856781
f8a119f5,0.7107658982276917
61faa1ad,0.7331116199493408
6725eb3e,0.5055060982704163
17b3a8fd,0.02085755579173565
49a88dfc,0.06914379447698593
2d6ec645,0.7123450040817261
0d4d77ba,0.7753193974494934
3ee672a2,0.9987578392028809
738b41fd,0.982571542263031
f7fb320d,0.6593524813652039
b42fad18,0.00018090281810145825
4ab8b00a,0.4288952946662903
f7870f2b,0.16124749183654785
4978666a,0.79754638671875
f1b0d6c7,5.998166307108477e-05
5642407f,0.018440278246998787
36d4ff92,0.8081665635108948
4139aba2,0.7980670928955078
7585ce58,0.6106317639350891
33e25984,0.9998323917388916
ac46f3c9,0.891372799873352
fc34a5b8,0.8939167857170105
85c36a8f,0.5396751761436462
b2d8a426,0.5955740809440613
13ec60d1,0.8778091669082642
9d440f42,0.24393095076084137
1c0a891e,0.6484459638595581
981c3bc3,0.9995704293251038
295604f4,0.9641797542572021
16ca16c3,0.6639355421066284
b4dda837,0.28231924772262573
88d088ef,5.7378892961423844e-05
1b4fa160,0.9603980183601379
f371bd82,0.9144746661186218
b130a0b7,0.9995502829551697
ebf1de82,0.8971967101097107
01e651c3,0.9976906776428223
51b1fecc,0.5165114998817444
fa635a31,0.06586327403783798
97b7d789,0.7371155023574829
2f598053,0.5845464468002319
c0e3e148,0.8211923241615295
cfa175a8,0.0451425276696682
3d7e09d8,0.9929846525192261
44a13d1b,0.9768626689910889
c66b0948,0.407535582780838
976a6d64,0.01399841345846653
8bbd8909,0.9143170118331909
522890fd,0.973767101764679
f23a3b95,0.9532600045204163
680039dc,0.8568125367164612
93028e53,0.6739943027496338
22a16932,0.1734328418970108
7d8126d2,0.042746346443891525
ba2ecd75,0.10388846695423126
8071bdd7,0.8154273629188538
96d5aeee,6.868946300642165e-09
154be68f,0.9857093095779419
d8c2bfe2,0.9983023405075073
f76d47b0,0.969413697719574
0e781ade,0.9374276399612427
13cf6060,0.00023571292695123702
cd99f710,0.7793519496917725
d10005bb,0.008861399255692959
3a31445f,0.9952080845832825
3157202d,0.006808208767324686
6ee64703,0.7560383081436157
e5de8685,0.22250689566135406
02cc70ba,0.021810654550790787
50984a87,0.8278598785400391
fa94957a,0.9911302328109741
eab406b4,0.5171322822570801
3ad39398,0.5785766243934631
9ecf3802,0.99909508228302
6048ae7b,0.002179764909669757
9dc68871,5.379604886002198e-07
13701465,0.11213771253824234
8d8779f3,0.4276072680950165
0712f269,0.8407617807388306
722c2597,0.0038948820438236
478a2b08,0.7505639791488647
38f5fb41,0.8336004614830017
c52ad74d,0.9924969673156738
0c85fd09,1.4153840766084613e-06
f1582cba,0.9741953611373901
ff836697,0.9683310985565186
ddfe4802,0.4107629060745239
3cef3bc7,0.992172360420227
6a21542b,0.391237735748291
150e23c4,0.9971617460250854
078c6d99,0.894317626953125
1dcd1dc3,0.005412477534264326
39967e45,0.4320860207080841
6b6333aa,0.04919043555855751
4ae61433,0.8903372287750244
f96362e0,0.02837456949055195
97a88aac,0.8153477311134338
427ae8ce,0.15794207155704498
209d4b15,0.49207597970962524
64b453bd,7.431762696796795e-06
0f5a484e,0.8224093317985535
5ac74969,0.6987831592559814
736ed43e,0.633100688457489
8533795f,0.5987238883972168
f5b54fb6,0.06009216234087944
6eb4c041,0.02918766811490059
97afdf42,0.9598620533943176
1bb488db,0.5929180979728699
f132e44d,0.12457423657178879
d3c2f140,0.9661409854888916
1756794d,0.8185826539993286
9efcc11f,8.07341857580468e-05
14c966cf,0.8819255828857422
59cfe4d1,0.7945212721824646
883151f4,0.11681064963340759
34c4c9ff,0.30229687690734863
70b4c2eb,0.2565828859806061
96a337d9,0.5064021944999695
7fe89ffa,0.2566274404525757
057c7a22,2.647663989094329e-13
451cc057,0.27974066138267517
05076700,0.0005417719366960227
dc52f6c1,0.4443151652812958
b03a59f9,0.012592297978699207
129ed4b0,0.5801417827606201
fb611563,0.9994332194328308
ac32e6f1,0.35877037048339844
c05c5ab0,0.44583261013031006
3163d5ed,0.06889858096837997
02096ca4,0.7847367525100708
e92496c0,0.017830541357398033
1a9e2c50,0.9931166172027588
0864e334,0.934398889541626
d976faeb,0.8974655866622925
1d7b342f,0.029947003349661827
281bc1ea,1.083504957932746e-05
bea9f0cf,0.4591798186302185
f4afa0e6,2.882217797761655e-10
e1b5ef69,0.7349314093589783
b50539fd,0.8291038274765015
2a8c9c15,0.900566041469574
157ebb0c,0.9806147217750549
247d3614,0.0004542544484138489
0c6cc0cb,0.6684556603431702
aae88d39,0.5897433757781982
0c77b464,0.06580676138401031
963cf5ea,0.16782833635807037
1b371d8b,0.9296144843101501
225bc00f,0.0036284851375967264
bc0a4eec,0.3580305576324463
1099782e,0.650473952293396
a18feadd,0.9965433478355408
ad7f4932,0.2519471049308777
5f8f831e,0.25064122676849365
b5167c35,0.29742783308029175
0230b06d,0.767659068107605
f8d7f7ba,0.0013684122823178768
08bd1053,0.720329999923706
58e4dc8c,0.23418505489826202
4793ce8e,0.9524552822113037
304caab4,1.600370391763306e-09
f2ee6d7f,0.9815611243247986
e1f9c0e4,0.5192943215370178
8e40401c,0.9688151478767395
5d9eaba2,0.7739300727844238
55e7562c,0.21287290751934052
9da6cb4b,0.046341948211193085
c3c1c8ec,0.007778585888445377
3b38698e,0.6428295373916626
6c9eb909,0.1281428337097168
482a3d1d,0.49536147713661194
0e9918f0,0.8957718014717102
ef894fd2,0.000938909244723618
4b82e7f7,0.9998925924301147
b9cdd7fb,0.13859829306602478
94a496f4,0.9925987720489502
995eacae,0.3821883499622345
41b02e58,0.9499398469924927
69f04617,0.954753041267395
c889a03c,0.999889612197876
91f98acf,0.9997488856315613
9135c19f,0.9985613226890564
1f0e9c09,0.0004547153948806226
260d6e8e,0.04556507617235184
46334397,0.007049518171697855
f34ddf31,0.08165549486875534
4d6177d7,0.9276082515716553
76a57270,0.8530697226524353
217b8cea,0.002411001594737172
9a45a566,0.13804015517234802
1b55c75e,1.7315600342460158e-11
7bd92ec6,0.9973719120025635
6c409f41,0.7686649560928345
df3e48eb,0.4572203457355499
62723e57,0.004530020523816347
b8e627bf,0.10614840686321259
86bb5d85,0.28477075695991516
77e5034c,0.011029860004782677
607079e5,0.6876450777053833
96879fb4,0.8892801403999329
6afe606d,0.2366856187582016
4129802f,0.9853758215904236
a42300ef,0.6082101464271545
1af842f5,0.9790319204330444
3fe57d78,0.9694344997406006
f4e60ed5,0.9970943927764893
68c8337b,0.474407821893692
914ed5b5,0.47114771604537964
a6bb5987,0.9076509475708008
c781c439,0.4175091087818146
47a1a25e,0.2369433492422104
80ea0713,0.9885205626487732
a9d001bc,0.4252443313598633
f94d098a,0.2563113272190094
3e230e0e,0.9026883840560913
24afa485,0.2614139914512634
bc37db7f,0.9386119842529297
83f99e4d,0.00020400482753757387
1a8d86f7,0.03269322216510773
38136419,0.9296303987503052
d393e637,0.7371340990066528
36902570,0.9900208711624146
327f7b25,0.9985230565071106
3f8543c6,0.9312282204627991
a0d42a70,0.6398880481719971
e07ba430,0.8213933110237122
c6e53803,0.8048574924468994
fec4dad8,0.04507208243012428
933fc5ba,0.9501250982284546
c27eda4e,0.994346559047699
9b94d2c2,8.806452387943864e-05
a2dbdb31,0.421867698431015
816258dd,0.2467501014471054
81f11218,0.24122102558612823
c4bd9d04,0.7240774631500244
c6ce9bf9,0.7783452272415161
a7b3cc29,0.04847477376461029
527870bf,0.41391661763191223
9af26068,0.9995957016944885
0b591e70,0.9989585876464844
2b1e57c5,0.046019092202186584
194db786,0.34253251552581787
e09ba644,0.9978002905845642
fa2ed3e5,0.9976165294647217
1ba92726,0.8485239744186401
8c8f45b4,1.5183952939423762e-07
f8889f44,0.1981143206357956
598e255b,0.15282002091407776
45f1aa7a,0.9472271800041199
022956a3,0.4923456013202667
d406064d,0.5451164841651917
76617947,3.0436071938311215e-06
d0e5dccb,0.8281639218330383
33271da6,0.4266412854194641
0840e2b1,0.6752824783325195
521a9f4d,0.9670701026916504
7286b1dc,0.9098050594329834
5b6acc2d,0.9702010750770569
e034cd34,0.00048725714441388845
46577660,0.09278571605682373
bb4d6f24,0.8852782249450684
bfc7a3f2,0.5757491588592529
abc66be8,0.1601618528366089
3627189f,0.9999065399169922
e49a77f6,0.011329734697937965
a209d7ee,0.9216403365135193
dee69cf6,0.9649532437324524
9a6261a0,0.4216431975364685
a8e444c6,0.0011064865393564105
a6a66a28,0.9992145299911499
db7022ff,0.0008565072203055024
0dfb45d9,0.8873724937438965
81c983aa,1.2784346381522482e-06
a98fb5e1,0.9981978535652161
99e004d7,0.7887395620346069
d16e5fbb,0.8132700324058533
3c352f9e,0.2933848798274994
12202699,0.3249870538711548
86af0236,0.18563853204250336
f3703e6f,0.9797248840332031
4a71dc34,0.8047084212303162
321edcdc,0.7472385764122009
e365a657,0.6636127233505249
45755c9c,0.1031189039349556
873b0829,0.4183616638183594
72ccd009,0.3066282570362091
205243d9,0.9700839519500732
d9202f36,0.3973464369773865
9d0c30b0,0.4810486435890198
56644ace,0.23320195078849792
c63f527f,0.8501377105712891
bb84b9bd,0.9981909394264221
6f68caf0,0.7701359987258911
8492119b,0.19230574369430542
71bde48d,0.9993941783905029
d2d6e2ba,0.86538165807724
6f4b309c,0.6290285587310791
b3cc5ba3,0.902154803276062
fee39547,0.8868460655212402
4893137a,0.9971889853477478
e283c4c4,0.46661102771759033
25bac62b,0.24818633496761322
8fd88dd6,4.213731301661028e-07
b48c104e,0.11288135498762131
221d500b,0.08428142219781876
8f0de087,0.08909188210964203
32342e03,0.019280485808849335
a8da99d8,0.030222369357943535
93203755,0.8432509899139404
d3c88528,0.9989480376243591
0d7a17b3,0.03333654627203941
bd72f5ec,0.9982742071151733
e953c0fd,0.9943429231643677
e730b6c6,0.9525654911994934
c086033a,0.010162374004721642
a521d303,0.00010758864664239809
b023957a,0.9995890259742737
3e0f04e8,0.46200743317604065
60647cba,0.0006394775118678808
2f5c43a8,0.9271765947341919
b54ba69b,0.360440194606781
eac962ff,0.8317864537239075
7e2a3763,0.000396964605897665
9362d863,0.018950091674923897
8f1b833c,0.29730650782585144
79727ff5,0.28596433997154236
62614c75,0.6215161085128784
75a03adf,0.4046555459499359
cf138392,0.8501343727111816
bf467a96,0.002581271342933178
c8b34651,0.8531351089477539
105a5c54,0.003627650672569871
bf6de75c,0.08188129961490631
060702c8,0.9997337460517883
921bad2c,0.9843081831932068
e0d17eb0,0.5602208971977234
9a3825c9,0.8138264417648315
8eda717f,0.0012666627299040556
78906e0c,0.9995285272598267
c60100ad,0.996971607208252
90a72a52,0.8281124234199524
d80e4ed4,0.6720752716064453
339cd0d2,0.0039743417873978615
d99de899,0.5438348054885864
357e20d1,0.9201403856277466
a4d190da,0.6953883767127991
bd226217,0.607174813747406
476e2771,0.9962600469589233
4e483506,0.4810914099216461
f70ea081,0.9734727144241333
4645e56f,0.978274941444397
e6d05940,0.43380019068717957
f8b3c6af,0.7849822640419006
c89d6aad,0.9788525700569153
0cb57f6e,0.6411394476890564
86a4be46,0.07662646472454071
75e62d7e,0.006346068345010281
ebc36374,0.8989365696907043
0ebcb731,0.9995902180671692
24d000c5,0.2916783392429352
f3c9a4f6,0.5258175134658813
1bc59730,0.21750332415103912
47ea0bff,0.9508890509605408
cdeccfdd,0.2623939514160156
15e09a1d,0.05753830447793007
00652788,0.6333585381507874
23649c84,0.004852118901908398
91188a77,0.024550843983888626
eaca8580,0.5163612961769104
4ce9daeb,0.3158659338951111
d4220673,0.9286165833473206
b6a87aef,0.9706229567527771
8333ebed,0.3646378219127655
950a3453,0.2896406054496765
7074f6c9,0.5080470442771912
98a02caf,0.09576024860143661
59c8d2b3,0.999858021736145
d99d13bd,0.9923345446586609
de86f1cf,0.9994083642959595
8f4b1985,0.9986119270324707
a7779b04,0.5589391589164734
