id,is_iceberg
5941774d,0.0025399220176041126
4023181e,0.777655839920044
b20200e4,1.0
e7f018bb,0.9988670349121094
4371c8c3,0.9008866548538208
a8d9b1fd,0.0002170124207623303
29e7727e,0.02224326878786087
92a51ffb,0.9999978542327881
c769ac97,1.811271670090264e-36
aee0547d,0.0
565b28ac,0.0
e04e9775,0.8411763310432434
8e8161d1,8.86242190745179e-11
4cf4d256,0.7539970278739929
139e5324,0.6773982048034668
f156976f,6.638645572820678e-06
68a117cc,0.0696013793349266
d9aa7a56,0.9997910857200623
9005b143,0.9910567998886108
5f6d3988,0.9849249720573425
9ad70954,0.07424630969762802
b9087b9e,0.9466085433959961
a39a1427,0.9991090893745422
82fbe8ed,0.3916156589984894
1fae4879,0.0
6dd8f13d,1.6321704078455582e-29
bbad5958,0.029201790690422058
54527583,0.9953369498252869
be8fa29c,0.38687369227409363
81a3328f,0.9952594637870789
1a3c0ab3,1.1625442234328661e-32
4deeeb8b,0.24392196536064148
ac6d5632,0.978129506111145
472dadb5,0.9794949293136597
96093f95,0.9326547384262085
f5b4e3df,0.08770864456892014
e01a3c92,0.000759054790250957
001680af,0.04115967079997063
8e639f33,0.18440881371498108
a2c16612,0.7941638231277466
a6d76474,0.0
19c47684,0.6830186247825623
015827b6,0.9998875856399536
7df7f7ce,0.9982184767723083
0bbf1a3f,0.8447754383087158
636cfbb7,0.6259256601333618
7370030a,0.9779525399208069
43aa97ad,0.0
ba2b5e63,0.9999992847442627
dfdd335b,0.4218166470527649
e79b13dc,0.0
dc32b195,0.7926269769668579
6d868590,0.9683017134666443
75fa59aa,0.01781338080763817
ffe50836,0.9856430888175964
a7bfd784,0.9990986585617065
b3d569e3,0.9098142981529236
6c538c5b,0.06727252155542374
5c7c15f4,1.0
0b745139,0.9985277652740479
fd14608e,0.9519983530044556
f0bc8305,0.5703542828559875
a10ccb28,0.9987539052963257
543304c7,0.8576586246490479
6c3a4078,0.0
9b73cc75,0.9388875365257263
5c6c71b1,0.0033531917724758387
09ee9186,0.806349515914917
207c35cf,0.6502546072006226
153c813e,1.0
5605d58b,0.9353078007698059
642ca396,1.3583293344276992e-11
d32d72c0,0.982175886631012
16646a17,0.9831587076187134
384074af,0.07274499535560608
69bf1e8c,0.7150354981422424
9e90a054,0.81745445728302
89dbe7f7,0.9993231296539307
dbd27d22,0.7300644516944885
a2ea1561,0.802843451499939
d63402af,0.9761112332344055
1ac8bb92,0.9998074173927307
8beffca5,0.9803611040115356
46741f3e,0.7676011323928833
e5ee6aa7,0.015754830092191696
5ecd892b,0.86614990234375
69892166,5.746244832635335e-15
2f725a81,0.007056714966893196
810abfe4,0.0
e6f973e6,0.8133991956710815
c60a5c46,0.12726359069347382
c42b9e08,0.01145004853606224
c3f00c23,1.0
5307fdb8,0.9958258867263794
3e4f005e,0.002968142507597804
4a4cc2e0,0.965120255947113
9bdd88d1,0.0
0d832bed,0.00810161605477333
14a134fa,2.040646506157347e-18
78a41676,1.1788675564856102e-38
0bd4658e,0.00694511691108346
4a311bb0,0.879016637802124
f939c817,0.9996746778488159
956adc4d,0.9999916553497314
f8a119f5,0.8910444378852844
61faa1ad,0.09684596955776215
6725eb3e,0.9763602614402771
17b3a8fd,1.0209910980257334e-17
49a88dfc,0.0
2d6ec645,0.2008690983057022
0d4d77ba,0.8352634310722351
3ee672a2,0.9999332427978516
738b41fd,0.9263391494750977
f7fb320d,0.852591335773468
b42fad18,0.0
4ab8b00a,0.9315926432609558
f7870f2b,0.06974262744188309
4978666a,0.8404768109321594
f1b0d6c7,2.0259727534721605e-05
5642407f,2.2755437534272005e-09
36d4ff92,0.9990770816802979
4139aba2,0.8844470381736755
7585ce58,0.9836046099662781
33e25984,0.9998102784156799
ac46f3c9,0.037481728941202164
fc34a5b8,0.9319164752960205
85c36a8f,0.9584320187568665
b2d8a426,0.010065306909382343
13ec60d1,0.9452720880508423
9d440f42,0.04134461656212807
1c0a891e,0.8983780741691589
981c3bc3,0.9798728227615356
295604f4,0.8721269369125366
16ca16c3,6.019436114002019e-05
b4dda837,0.5020549297332764
88d088ef,3.130125136863171e-08
1b4fa160,0.980216920375824
f371bd82,0.0006081704050302505
b130a0b7,0.9844480752944946
ebf1de82,0.44947266578674316
01e651c3,0.9941096305847168
51b1fecc,0.9442827105522156
fa635a31,1.0
97b7d789,0.027786849066615105
2f598053,7.257433935592417e-06
c0e3e148,0.7388391494750977
cfa175a8,0.054260969161987305
3d7e09d8,0.99974125623703
44a13d1b,0.8797388076782227
c66b0948,0.9518391489982605
976a6d64,0.008223258890211582
8bbd8909,0.9459463953971863
522890fd,0.9417364597320557
f23a3b95,0.4837886095046997
680039dc,0.9152669310569763
93028e53,2.7923384550376795e-05
22a16932,0.9984480142593384
7d8126d2,0.0004869544063694775
ba2ecd75,0.0
8071bdd7,0.38959723711013794
96d5aeee,7.40233257688971e-33
154be68f,0.9831825494766235
d8c2bfe2,0.9392995238304138
f76d47b0,0.979756772518158
0e781ade,9.972660465832935e-36
13cf6060,0.0
cd99f710,0.9519256949424744
d10005bb,3.112502963631414e-05
3a31445f,0.9994199275970459
3157202d,2.3872983092587674e-06
6ee64703,0.6258944272994995
e5de8685,0.09946666657924652
02cc70ba,9.76792264850701e-08
50984a87,0.8164934515953064
fa94957a,0.9997689127922058
eab406b4,0.567050039768219
3ad39398,0.9725967645645142
9ecf3802,0.9999430179595947
6048ae7b,0.0
9dc68871,2.949106965388637e-05
13701465,0.9103745222091675
8d8779f3,5.1593782618340965e-37
0712f269,0.9250014424324036
722c2597,1.409857756489232e-26
478a2b08,0.8272107243537903
38f5fb41,0.6552534699440002
c52ad74d,0.9972965121269226
0c85fd09,0.0
f1582cba,0.6891033053398132
ff836697,0.9948099851608276
ddfe4802,0.5654852390289307
3cef3bc7,0.9968674778938293
6a21542b,0.3095456063747406
150e23c4,0.9987196922302246
078c6d99,0.9908124804496765
1dcd1dc3,0.0
39967e45,0.9258688688278198
6b6333aa,1.0
4ae61433,0.8895555138587952
f96362e0,0.07260006666183472
97a88aac,0.999954104423523
427ae8ce,0.025779474526643753
209d4b15,0.27767789363861084
64b453bd,0.0
0f5a484e,0.9077003598213196
5ac74969,0.6791589260101318
736ed43e,0.9224690794944763
8533795f,0.9634241461753845
f5b54fb6,0.5984200239181519
6eb4c041,0.2972990572452545
97afdf42,0.8763502836227417
1bb488db,0.997545063495636
f132e44d,1.3243370159191081e-12
d3c2f140,0.9513692259788513
1756794d,0.933405876159668
9efcc11f,0.0
14c966cf,0.8121095299720764
59cfe4d1,0.9003893733024597
883151f4,1.0
34c4c9ff,0.8224457502365112
70b4c2eb,0.5445062518119812
96a337d9,0.8356125950813293
7fe89ffa,0.5144521594047546
057c7a22,0.0
451cc057,0.5124525427818298
05076700,0.0
dc52f6c1,2.4473290977766737e-05
b03a59f9,0.38580256700515747
129ed4b0,0.9241207242012024
fb611563,0.9929943680763245
ac32e6f1,0.8888773322105408
c05c5ab0,0.9376185536384583
3163d5ed,0.0038612098433077335
02096ca4,0.9757402539253235
e92496c0,3.83590254286921e-14
1a9e2c50,0.9980658888816833
0864e334,0.9291903972625732
d976faeb,0.9513944983482361
1d7b342f,8.106802062137461e-25
281bc1ea,0.0
bea9f0cf,0.9277288913726807
f4afa0e6,0.0
e1b5ef69,0.0701444149017334
b50539fd,1.0
2a8c9c15,0.8762633800506592
157ebb0c,0.9798159599304199
247d3614,5.0628369052674316e-08
0c6cc0cb,0.9408681988716125
aae88d39,0.11785171926021576
0c77b464,0.029459455981850624
963cf5ea,0.993884265422821
1b371d8b,0.8587062954902649
225bc00f,0.0
bc0a4eec,0.0003724333073478192
1099782e,0.01596665009856224
a18feadd,0.9813512563705444
ad7f4932,0.005735941231250763
5f8f831e,0.5917214751243591
b5167c35,0.0003969829704146832
0230b06d,0.9098296165466309
f8d7f7ba,3.105338208797548e-09
08bd1053,1.9977447664132342e-05
58e4dc8c,3.0482728405637125e-21
4793ce8e,0.0022740219719707966
304caab4,0.0
f2ee6d7f,0.9782652854919434
e1f9c0e4,0.3521510362625122
8e40401c,0.4164888262748718
5d9eaba2,0.8576546907424927
55e7562c,3.4646541280380916e-07
9da6cb4b,0.0
c3c1c8ec,0.0
3b38698e,0.00021588828531093895
6c9eb909,0.43644979596138
482a3d1d,0.998247504234314
0e9918f0,0.9229356050491333
ef894fd2,0.0
4b82e7f7,0.9995200634002686
b9cdd7fb,0.0
94a496f4,0.9456643462181091
995eacae,0.9185770153999329
41b02e58,0.9990478157997131
69f04617,0.9982869029045105
c889a03c,0.9958551526069641
91f98acf,0.979158341884613
9135c19f,0.9970923662185669
1f0e9c09,0.0
260d6e8e,9.240478297966215e-17
46334397,2.2487925150499466e-13
f34ddf31,3.450610893196426e-05
4d6177d7,0.773662269115448
76a57270,0.9376396536827087
217b8cea,0.0002726789971347898
9a45a566,1.0
1b55c75e,0.0
7bd92ec6,0.9611701965332031
6c409f41,0.749918520450592
df3e48eb,5.664762738888385e-07
62723e57,6.893854198871958e-29
b8e627bf,0.009110312908887863
86bb5d85,0.03377312421798706
77e5034c,0.044213175773620605
607079e5,0.6694360971450806
96879fb4,1.0
6afe606d,0.31403040885925293
4129802f,0.9003990292549133
a42300ef,0.8102431893348694
1af842f5,0.13954846560955048
3fe57d78,0.9999997615814209
f4e60ed5,0.9933370351791382
68c8337b,0.6622607707977295
914ed5b5,0.29127100110054016
a6bb5987,0.8221064209938049
c781c439,0.08094040304422379
47a1a25e,0.07785049080848694
80ea0713,0.9655683636665344
a9d001bc,1.2638824015143157e-11
f94d098a,0.00036711187567561865
3e230e0e,0.6496591567993164
24afa485,1.7571888742331348e-18
bc37db7f,0.9749664068222046
83f99e4d,4.104806054568594e-31
1a8d86f7,0.03158648684620857
38136419,0.3553689122200012
d393e637,0.8911667466163635
36902570,0.9961812496185303
327f7b25,0.9705736637115479
3f8543c6,0.9999997615814209
a0d42a70,0.6267620921134949
e07ba430,0.8209595084190369
c6e53803,0.9420378804206848
fec4dad8,0.8444219827651978
933fc5ba,0.8358114361763
c27eda4e,0.9794453978538513
9b94d2c2,0.00029026929405517876
a2dbdb31,2.198489528382197e-05
816258dd,0.14295902848243713
81f11218,0.8124749660491943
c4bd9d04,0.9125609397888184
c6ce9bf9,0.002014814643189311
a7b3cc29,2.1428208772551965e-30
527870bf,0.7749698758125305
9af26068,0.9999959468841553
0b591e70,0.9984569549560547
2b1e57c5,0.06223032623529434
194db786,0.9442052245140076
e09ba644,0.9999730587005615
fa2ed3e5,0.996198832988739
1ba92726,0.2620052099227905
8c8f45b4,0.0
f8889f44,1.0
598e255b,0.4777008295059204
45f1aa7a,0.6962944269180298
022956a3,5.095793495492362e-20
d406064d,0.8651978373527527
76617947,0.0
d0e5dccb,0.9407406449317932
33271da6,1.0
0840e2b1,0.7660990953445435
521a9f4d,0.5012534856796265
7286b1dc,0.9934567809104919
5b6acc2d,0.999994158744812
e034cd34,0.0
46577660,0.33989134430885315
bb4d6f24,0.9456757307052612
bfc7a3f2,0.9641242623329163
abc66be8,0.002535206498578191
3627189f,0.9995354413986206
e49a77f6,0.9997910857200623
a209d7ee,0.9635727405548096
dee69cf6,0.97855544090271
9a6261a0,0.8175974488258362
a8e444c6,0.0
a6a66a28,0.9982671737670898
db7022ff,0.0005076039233244956
0dfb45d9,0.8690137267112732
81c983aa,1.5106440514500719e-05
a98fb5e1,0.9898301959037781
99e004d7,0.9997544884681702
d16e5fbb,0.9831872582435608
3c352f9e,0.0028366337064653635
12202699,0.00532342167571187
86af0236,0.7469596862792969
f3703e6f,0.46302273869514465
4a71dc34,0.8705437183380127
321edcdc,0.6457722783088684
e365a657,1.0
45755c9c,0.0069071208126842976
873b0829,0.9999213218688965
72ccd009,0.025129171088337898
205243d9,0.926762580871582
d9202f36,0.05144386738538742
9d0c30b0,0.6576919555664062
56644ace,0.2854411005973816
c63f527f,0.7523036003112793
bb84b9bd,0.8242796063423157
6f68caf0,0.9526516199111938
8492119b,0.0
71bde48d,0.9992958307266235
d2d6e2ba,0.7503722310066223
6f4b309c,0.9394333362579346
b3cc5ba3,0.9242281317710876
fee39547,0.7605812549591064
4893137a,0.9795588254928589
e283c4c4,0.0001292090310016647
25bac62b,0.8031505346298218
8fd88dd6,6.046588289654317e-33
b48c104e,0.9994487166404724
221d500b,0.9918862581253052
8f0de087,8.265456534800346e-27
32342e03,0.15946054458618164
a8da99d8,0.7889201045036316
93203755,0.906499445438385
d3c88528,0.9760593175888062
0d7a17b3,2.65912021859549e-05
bd72f5ec,0.9999951124191284
e953c0fd,0.9962943196296692
e730b6c6,0.9974409341812134
c086033a,0.01913388818502426
a521d303,4.746032573166303e-06
b023957a,0.9833569526672363
3e0f04e8,0.04787467047572136
60647cba,0.0
2f5c43a8,0.8539711236953735
b54ba69b,0.8548333644866943
eac962ff,0.9137834310531616
7e2a3763,4.2524000532069923e-29
9362d863,0.0018777130171656609
8f1b833c,0.8784159421920776
79727ff5,1.161493725634552e-13
62614c75,0.8918280601501465
75a03adf,0.9944985508918762
cf138392,0.9782682061195374
bf467a96,1.1539624367173928e-08
c8b34651,0.986107587814331
105a5c54,6.905586502625738e-08
bf6de75c,0.0014990930212661624
060702c8,0.9997178912162781
921bad2c,0.9806519746780396
e0d17eb0,0.6177300810813904
9a3825c9,0.7836489677429199
8eda717f,9.322452569904272e-06
78906e0c,0.9999575614929199
c60100ad,0.8783281445503235
90a72a52,0.9954574108123779
d80e4ed4,0.44253838062286377
339cd0d2,0.00015299006190616637
d99de899,0.9156851172447205
357e20d1,0.9331587553024292
a4d190da,0.12152499705553055
bd226217,0.9468069076538086
476e2771,0.9874502420425415
4e483506,0.9997254014015198
f70ea081,0.9108152985572815
4645e56f,0.9977114200592041
e6d05940,0.8981382846832275
f8b3c6af,0.9543673992156982
c89d6aad,0.9589942097663879
